1.510254767075786653e+01,1.000000000000000000e+00,5.483167843702206667e+00,5.709796139977894924e+00,1.000225263512944524e-02
2.254200735702204383e+01,1.000000000000000000e+00,6.571662470135573031e+00,8.135415004177859899e+00,1.001561659272313942e-02
1.882607279548359003e+01,1.000000000000000000e+00,9.017114865520222011e+00,8.394143618515213845e+00,9.993772877700759019e-03
1.666624605110484048e+00,1.000000000000000000e+00,7.513547088718453004e-01,8.659374401913666475e-03,9.992605349466691586e-03
1.561560537534537296e+01,1.000000000000000000e+00,5.238507260580565372e+00,5.709120637604357285e+00,1.000462640128407105e-02
4.581729807848510916e+00,1.000000000000000000e+00,1.144013455706861526e+00,9.515255866881022762e-01,9.998058140316890691e-03
1.519109203914092099e+01,1.000000000000000000e+00,4.769415319586702395e+00,5.399917205644092277e+00,1.000620926231800267e-02
1.838791570104214568e+00,1.000000000000000000e+00,4.446347568469768419e+00,1.948682506745778031e+00,9.974875127611453757e-03
2.326810886467116646e+01,1.000000000000000000e+00,8.164246083544558275e+00,9.146513696089987988e+00,1.000962992680809460e-02
1.413346825522054928e+01,1.000000000000000000e+00,6.535645367322490351e+00,5.963231184837769483e+00,9.994369041922634977e-03
1.991045284167038787e+01,1.000000000000000000e+00,8.202541596355093390e+00,8.305307286282751278e+00,1.000108639234080325e-02
-2.183947672670624396e+00,1.000000000000000000e+00,7.809164511146137855e+00,2.605646305359968551e+00,9.947970885057251869e-03
1.452865689206275768e+01,1.000000000000000000e+00,4.405268431876396829e-01,3.068362933727577513e+00,1.002625370928002767e-02
1.466803074478428037e+01,1.000000000000000000e+00,2.618630749325986606e+00,4.184392347771941800e+00,1.001580639989429339e-02
1.833181109887822302e+01,1.000000000000000000e+00,3.340916954798527350e+00,5.506892529754447096e+00,1.002158683129946402e-02
2.086038239370360614e+01,1.000000000000000000e+00,6.712011191789304831e+00,7.781692060116438547e+00,1.001068373060904140e-02
1.119789568326689988e+01,1.000000000000000000e+00,9.454389072006145867e+00,6.714838526282099984e+00,9.972547625275348868e-03
-4.352220334979908789e-02,1.000000000000000000e+00,4.118634078388122788e+00,1.236245359526429999e+00,9.971311262591256094e-03
2.998755239205403456e+01,1.000000000000000000e+00,5.505282145115292458e+00,9.493054732790845662e+00,1.003988876928565629e-02
6.571910704849002194e+00,1.000000000000000000e+00,8.861136654936832002e+00,5.306547958091531569e+00,9.964408463951803310e-03
-1.187335936075980847e+01,1.000000000000000000e+00,7.941474041352527991e+00,2.297731313257911356e-01,9.922736901806204074e-03
1.918481850852333181e+01,1.000000000000000000e+00,6.223569553187481063e+00,7.178337096736981948e+00,1.000953753427469631e-02
2.645510592598370891e+01,1.000000000000000000e+00,8.107146255347245756e+00,9.887996099069255251e+00,1.001792336625232857e-02
2.508967998156983725e+01,1.000000000000000000e+00,2.638852561752507153e+00,6.861208574381041814e+00,1.004203604190701850e-02
2.697439117333474456e+01,1.000000000000000000e+00,3.302304310855247671e+00,7.628045507301278505e+00,1.004325244829037782e-02
4.809494372074661683e+00,1.000000000000000000e+00,9.593208631076488579e-01,8.918946633976909677e-01,9.999309504736470997e-03
1.371877413369628940e+01,1.000000000000000000e+00,2.338664222211426225e+00,3.850759597228906372e+00,1.001506736925194228e-02
1.913363046255393840e+01,1.000000000000000000e+00,2.789503283338918838e+00,5.461280254918002619e+00,1.002665497781797185e-02
2.081081513275715267e+01,1.000000000000000000e+00,5.563628396567780854e+00,7.241902007516563877e+00,1.001680614098693009e-02
3.460230909212673822e+01,1.000000000000000000e+00,1.353462651822897600e+00,8.518754750813036125e+00,1.007174200918862020e-02
-2.263497209168198854e+00,1.000000000000000000e+00,5.853971122378337277e+00,1.581521499834078748e+00,9.957296935012205710e-03
6.267984212573409764e+00,1.000000000000000000e+00,9.988178800708192639e+00,5.810488215564233450e+00,9.958083678848537665e-03
3.007544502863759739e+00,1.000000000000000000e+00,4.840051089071657486e+00,2.438841224207170200e+00,9.976235498686003914e-03
2.428955142147538737e+01,1.000000000000000000e+00,3.436002065587433485e+00,7.077176567875302915e+00,1.003631515889469479e-02
1.838238450344238117e+01,1.000000000000000000e+00,1.297338038778611535e+00,4.490666425101055736e+00,1.003201052863420331e-02
2.524536945401224841e+01,1.000000000000000000e+00,3.902311899272428164e+00,7.498908215101752539e+00,1.003587921863560196e-02
7.864058015279149494e+00,1.000000000000000000e+00,6.721461095201787472e+00,4.509473581510281548e+00,9.977867255839293834e-03
1.015822718505889632e+01,1.000000000000000000e+00,1.875889556798675528e+00,2.701403430874483647e+00,1.000836092038315077e-02
9.659805714884463157e+00,1.000000000000000000e+00,4.735419259555758487e+00,4.005184832393968719e+00,9.992650845775569862e-03
2.632988552553288741e+01,1.000000000000000000e+00,4.245224713222539581e-01,5.984002351502210715e+00,1.005567057828398413e-02
-1.921236556515942162e+00,1.000000000000000000e+00,6.726211543478019195e+00,2.127795936447122394e+00,9.954047908019059837e-03
1.346201148042547935e+01,1.000000000000000000e+00,2.968300748451770943e+00,4.039236551224552940e+00,1.001068529182104483e-02
3.788644528335962747e+01,1.000000000000000000e+00,1.241694752810111879e+00,9.346582755161014333e+00,1.008101555014885922e-02
5.653529429509609017e+00,1.000000000000000000e+00,4.695310965468518560e+00,3.004348614114105143e+00,9.983124808655485793e-03
3.524781368697160389e+01,1.000000000000000000e+00,2.965311540823690528e+00,9.475041999012738358e+00,1.006502707474228597e-02
8.734581489773463048e+00,1.000000000000000000e+00,6.564936656046063135e+00,4.706905209663371892e+00,9.981490775315762093e-03
1.433231608119344713e+01,1.000000000000000000e+00,5.574068241384308564e+00,5.600642480437572068e+00,1.000022261194929464e-02
5.989013374494235542e+00,1.000000000000000000e+00,6.666361884722864062e+00,4.036279540743587191e+00,9.973688131186013092e-03
3.632302373222671577e+01,1.000000000000000000e+00,1.154239230746072487e+00,8.910155653887821714e+00,1.007751301069249351e-02
-7.021047687992984621e+00,1.000000000000000000e+00,8.372072741848098687e+00,1.645793987533629155e+00,9.932659739150055331e-03
5.987224712323614639e+00,1.000000000000000000e+00,7.799878871461928043e+00,4.603805077628329911e+00,9.967996186746909404e-03
2.666930838446532093e+01,1.000000000000000000e+00,4.312883906186617544e+00,8.025451113273506465e+00,1.003709847744340723e-02
4.102145169244013623e+00,1.000000000000000000e+00,5.712909181632809918e+00,3.113475214661139745e+00,9.973802259500364267e-03
1.393880322739262212e+01,1.000000000000000000e+00,2.849167357500782316e+00,4.117453951181724747e+00,1.001270397096986828e-02
2.783748523360971561e+01,1.000000000000000000e+00,1.903638899957378339e+00,7.147574074200290895e+00,1.005253856407882854e-02
-8.457018606170024100e+00,1.000000000000000000e+00,8.771351649750512181e+00,1.515633414130134193e+00,9.927464901551998414e-03
-3.886999676218709787e+00,1.000000000000000000e+00,7.990884324807407069e+00,2.267798297305315458e+00,9.942813489657831641e-03
-3.345732031505962656e+00,1.000000000000000000e+00,8.473826546614338540e+00,2.630419198853636509e+00,9.941512855608699781e-03
1.857697355166684261e+01,1.000000000000000000e+00,5.687651582188121502e+00,6.623504153647242987e+00,1.000933246202504595e-02
3.235960613631981175e+01,1.000000000000000000e+00,2.073451642870024259e+00,8.415462531721559003e+00,1.006342209388662139e-02
2.409417656608637870e+01,1.000000000000000000e+00,3.373893707197531455e+00,6.964904032362596809e+00,1.003590847903883254e-02
-5.751118740714252553e+00,1.000000000000000000e+00,7.407184907873936908e+00,1.509246731252239515e+00,9.940919083977992413e-03
5.938370871704067078e+00,1.000000000000000000e+00,3.720070939052202430e+00,2.575519252370889411e+00,9.988637182030636955e-03
2.121702514635427406e+01,1.000000000000000000e+00,5.765199491102332097e+00,7.409840413942115234e+00,1.001639422704917771e-02
3.127944526822414417e+01,1.000000000000000000e+00,3.153768102159570930e-01,7.236467951461874826e+00,1.006927489268899176e-02
3.460974456060633742e+01,1.000000000000000000e+00,6.380103538711878741e-01,8.155758521145342499e+00,1.007517267997023146e-02
1.769826206434939309e+01,1.000000000000000000e+00,5.337731452566304213e+00,6.320079591806848640e+00,1.000975321691924963e-02
2.503490195513307981e+01,1.000000000000000000e+00,6.289023940698068582e-01,5.817260368616388178e+00,1.005185779472266873e-02
1.656897734948663015e+01,1.000000000000000000e+00,5.812511503720092065e+00,6.263704466474006693e+00,1.000453413867980791e-02
1.310568587110053329e+01,1.000000000000000000e+00,9.858445279117262317e+00,7.411727084946047484e+00,9.975488129177121494e-03
6.606784012689359997e+00,1.000000000000000000e+00,7.991566781797732055e-01,1.315546920572351342e+00,1.000512501720135332e-02
3.180676176323965265e+01,1.000000000000000000e+00,5.317579279758493094e+00,9.843311804873618343e+00,1.004519212983057477e-02
2.223360460212339262e+01,1.000000000000000000e+00,4.183745673092468031e+00,6.879105728455651381e+00,1.002691603607827088e-02
2.895446722213829460e+01,1.000000000000000000e+00,2.071911877471302788e+00,7.492942552334755923e+00,1.005413378647114324e-02
3.312424152001488320e+00,1.000000000000000000e+00,6.478971396994177567e+00,3.282180868423419717e+00,9.968007937941249924e-03
1.317255809410882961e+01,1.000000000000000000e+00,6.898369897322782052e+00,5.964798644964703023e+00,9.990746337219096398e-03
3.858953674861884764e+01,1.000000000000000000e+00,1.015747034998815135e+00,9.374087142042741405e+00,1.008364809837055884e-02
3.210921425870196089e+01,1.000000000000000000e+00,2.162483835211207683e+00,8.318597586902278351e+00,1.006169552111465908e-02
-6.484511048204272932e+00,1.000000000000000000e+00,8.779648965573194630e+00,1.981410020143147266e+00,9.931910857282339258e-03
4.575398578296226426e-01,1.000000000000000000e+00,7.762567451543235464e+00,3.237454795567952459e+00,9.954763230152976691e-03
1.276858927018574974e+01,1.000000000000000000e+00,5.173096961913090652e+00,5.011516378638241953e+00,9.998492884407983797e-03
1.015094702302787333e+01,1.000000000000000000e+00,7.910553302496555972e+00,5.728331124459725032e+00,9.978167633015986443e-03
8.162781318079511905e+00,1.000000000000000000e+00,9.390083054230833781e+00,5.920016548482724517e+00,9.965367375038745867e-03
-8.482085774399731548e+00,1.000000000000000000e+00,9.392265776435834823e+00,1.795556365572618107e+00,9.923971453911523133e-03
1.446907366181639709e+01,1.000000000000000000e+00,8.860993448982895870e+00,7.284408127321677640e+00,9.984257489391303378e-03
-5.661324149372615189e-01,1.000000000000000000e+00,9.863726398529079731e+00,4.004302532863393438e+00,9.941304307337452129e-03
4.086500765039706806e+01,1.000000000000000000e+00,6.360802417469846315e-01,9.767970153619398133e+00,1.009140968853855513e-02
1.086024587030737543e+01,1.000000000000000000e+00,4.932232200502940422e+00,4.394005310368569894e+00,9.994658758901743545e-03
3.725990757965361944e+00,1.000000000000000000e+00,9.360918551283424094e+00,4.790857701601143326e+00,9.954220769459449017e-03
2.260463228601183161e+01,1.000000000000000000e+00,7.917378636379189594e+00,8.824739416974054507e+00,1.000889480179684848e-02
4.540516582345783370e+00,1.000000000000000000e+00,4.288706711882065648e+00,2.500913009888964034e+00,9.982220591505986534e-03
7.934588543823030804e+00,1.000000000000000000e+00,2.064954555079369314e+00,2.243390858592744230e+00,1.000186369263434717e-02
1.639555437257232740e+01,1.000000000000000000e+00,4.271790163459689538e+00,5.459058377888550417e+00,1.001184549382042217e-02
3.029114064157090169e+01,1.000000000000000000e+00,3.356021920635667843e+00,8.451090705408995873e+00,1.005111172842336129e-02
-9.442207766861059337e-01,1.000000000000000000e+00,8.037590730570268960e+00,2.996526992382747778e+00,9.949504126121630140e-03
3.337566161532357256e+01,1.000000000000000000e+00,5.552188888510578568e-01,7.853818579697873226e+00,1.007294115935529998e-02
2.778371834480276448e+01,1.000000000000000000e+00,3.932930437854470718e+00,8.110751624235515322e+00,1.004185849614730279e-02
2.402493103329778990e+01,1.000000000000000000e+00,1.318889698246594744e+00,5.897529302962202458e+00,1.004593434217999556e-02
1.750778161620268492e+01,1.000000000000000000e+00,8.091148654144859620e+00,7.615750414964308490e+00,9.995288146176093541e-03
-9.815065124760943505e+00,1.000000000000000000e+00,8.262707558801636765e+00,8.895671282760941878e-01,9.926211083196261400e-03
7.060659814666564671e+00,1.000000000000000000e+00,3.808810061051247864e+00,2.861333808671840728e+00,9.990559288790057391e-03
6.997916030984780100e+00,1.000000000000000000e+00,9.161852882688464206e+00,5.547166316356586080e+00,9.963817710666704117e-03
2.808923272865764531e+01,1.000000000000000000e+00,6.392134762595199859e+00,9.413003765342480733e+00,1.003040337255164949e-02
1.014727414124329030e+01,1.000000000000000000e+00,7.657210220300775028e+00,5.611552056480567430e+00,9.979686505304240923e-03
7.344017855798218974e+00,1.000000000000000000e+00,9.758079357336191251e-01,1.512392839414156143e+00,1.000553913147865688e-02
5.695855578906496852e+00,1.000000000000000000e+00,4.814039081877346860e+00,3.056695188461140411e+00,9.982342516038160071e-03
1.237691012340954622e+01,1.000000000000000000e+00,2.682098581252436720e+00,3.626874368509058755e+00,1.000933448991255838e-02
-1.177340611487795918e+01,1.000000000000000000e+00,8.325351675924290262e+00,4.415830404407872223e-01,9.921280289096315666e-03
1.318144152581822048e+00,1.000000000000000000e+00,6.978540564073116848e+00,3.030407419985374773e+00,9.960514709588136686e-03
2.364548190821147600e+01,1.000000000000000000e+00,4.249687961856956520e+00,7.252396321517596611e+00,1.002994143037074133e-02
2.060351244375993929e+00,1.000000000000000000e+00,8.728627399833923661e+00,4.128090518166144918e+00,9.953993399620495938e-03
8.471209788375947625e+00,1.000000000000000000e+00,3.048489116044728053e+00,2.904375854949226898e+00,9.998486773412538012e-03
2.558958317014004891e+01,1.000000000000000000e+00,1.127407190735773002e+00,6.166891983858226567e+00,1.005039112778532799e-02
1.024969509924656919e+01,1.000000000000000000e+00,3.010692535785599588e+00,3.286611447363011251e+00,1.000268042646932677e-02
3.275356970778209131e+01,1.000000000000000000e+00,4.043741396124730159e+00,9.412756054082247914e+00,1.005388410819348793e-02
1.690144698536093415e+01,1.000000000000000000e+00,3.648734671665021523e-01,3.686132114130874271e+00,1.003337555490402613e-02
-6.091065159231638937e+00,1.000000000000000000e+00,8.628263495091557544e+00,1.970995407514571918e+00,9.933426992622488086e-03
1.522356921093322768e+01,1.000000000000000000e+00,9.451070193952226361e+00,7.796530140773000994e+00,9.983401706046880070e-03
3.465510681613575628e+01,1.000000000000000000e+00,3.931713120115801985e+00,9.838945172402283390e+00,1.005911739547075100e-02
3.883654375549419946e+00,1.000000000000000000e+00,1.464287753973742001e+00,9.830939042694974983e-01,9.995358989288601753e-03
2.713536626141489805e+01,1.000000000000000000e+00,1.727827152435166269e+00,6.891762427291441284e+00,1.005156817926293293e-02
3.775324287691114478e+01,1.000000000000000000e+00,1.964595851865545972e+00,9.653378485348397930e+00,1.007696204127593240e-02
9.879945998149178621e+00,1.000000000000000000e+00,7.076576335163931031e-01,2.036768212015400703e+00,1.001325106691776032e-02
2.950550254204992839e+01,1.000000000000000000e+00,2.339694379887181874e+00,7.844519960738328024e+00,1.005495467431647728e-02
2.563189097260558214e+01,1.000000000000000000e+00,2.526833197530553576e-02,5.694830952082384989e+00,1.005675982805035763e-02
1.538584673845544870e+01,1.000000000000000000e+00,5.304598159797333068e+00,5.708365973060525178e+00,1.000400979999447985e-02
2.603979708302881946e+01,1.000000000000000000e+00,6.919356994652906323e+00,9.204647267925023968e+00,1.002286742834449136e-02
2.834450920535804386e+01,1.000000000000000000e+00,7.302316174021354911e+00,9.938909992773726998e+00,1.002646311898581187e-02
1.897446889697666350e+01,1.000000000000000000e+00,6.444563063326414820e+00,7.199805264696960805e+00,1.000774077805296168e-02
2.999233703644868143e+01,1.000000000000000000e+00,1.235962070997058682e+00,7.310186672774071859e+00,1.006085479292507731e-02
1.848828968769772985e+01,1.000000000000000000e+00,1.967250307890991978e+00,4.798897606489148870e+00,1.002825172628598119e-02
2.918032652339573474e+01,1.000000000000000000e+00,1.843244792339281402e+00,7.424529570203050710e+00,1.005597795814646041e-02
3.863264326494110890e+01,1.000000000000000000e+00,1.471334236850970756e+00,9.602179410971359630e+00,1.008116334070687306e-02
1.896674837589061724e+01,1.000000000000000000e+00,3.299045675870289074e+00,5.605527180829769307e+00,1.002303320845741169e-02
3.388444935264740110e+01,1.000000000000000000e+00,2.826138036123198027e+00,9.138268915720292540e+00,1.006318263128819224e-02
2.984617326503143531e+01,1.000000000000000000e+00,6.417603691890905182e+00,9.917718456980814778e+00,1.003508268226508023e-02
2.784690324082993840e+01,1.000000000000000000e+00,4.019801524493201939e+00,8.194105925121256462e+00,1.004186161175863942e-02
2.690360031998881496e+01,1.000000000000000000e+00,1.994480954282311647e+00,6.981071988237717463e+00,1.004994563442019977e-02
1.498727752789707957e+01,1.000000000000000000e+00,7.347444502558543533e+00,6.631593771712541496e+00,9.993032923805085163e-03
-7.628906543438798593e+00,1.000000000000000000e+00,6.821133032680229746e+00,7.642110021925740959e-01,9.939378868848745135e-03
2.329531683940304276e+01,1.000000000000000000e+00,3.206274737597097690e+00,6.646833503763898143e+00,1.003429868229993756e-02
9.983907175494831421e+00,1.000000000000000000e+00,1.188039919138729195e+00,2.357314420033022273e+00,1.001178423958210169e-02
2.244275170005727560e+01,1.000000000000000000e+00,8.621076842024352871e+00,9.124237568240094021e+00,1.000509596762541586e-02
1.926670978033574499e+01,1.000000000000000000e+00,7.265006879787576644e+00,7.657314124088828500e+00,1.000391021287114386e-02
3.771706593715710909e+01,1.000000000000000000e+00,6.852887388594408602e-01,9.010298813223620584e+00,1.008322867551837178e-02
-1.416231242299131843e+01,1.000000000000000000e+00,9.018261435571098161e+00,1.841699007709662883e-01,9.911556832473387285e-03
3.189519522095948645e+01,1.000000000000000000e+00,4.129697882554582478e+00,9.283678263202022052e+00,1.005140865318753136e-02
1.634844356316593661e+01,1.000000000000000000e+00,9.167139059496685505e+00,7.865377329951846797e+00,9.986945224395688339e-03
1.790610411764215115e+01,1.000000000000000000e+00,6.213425271862210941e+00,6.863726231719602389e+00,1.000666654473481715e-02
2.131881973622627058e+01,1.000000000000000000e+00,4.388428812345232188e+00,6.721622580355832710e+00,1.002329758935401050e-02
2.423279022155024620e+01,1.000000000000000000e+00,6.563530896323939601e+00,8.571255082692104565e+00,1.001996610054341035e-02
1.061354039309682662e+01,1.000000000000000000e+00,7.574760902036966392e+00,5.627057743739150020e+00,9.980324268188017420e-03
2.157407088763804381e+00,1.000000000000000000e+00,6.162260362023804561e+00,2.850954642542625983e+00,9.967108034045697382e-03
1.165172961877651936e+01,1.000000000000000000e+00,2.198297372886282908e+00,3.256554688946221354e+00,1.001058780519455994e-02
2.477694826598059663e+01,1.000000000000000000e+00,3.366610491518672532e+00,7.076970601343878009e+00,1.003708286407358451e-02
8.098330408472474318e+00,1.000000000000000000e+00,2.881617975243020435e+00,2.718615731280025205e+00,9.998514932852878290e-03
1.241488115439704565e+01,1.000000000000000000e+00,5.321212540076171393e+00,4.999561513213064856e+00,9.996819808426911022e-03
-1.424077596937452128e+01,1.000000000000000000e+00,9.775689264473937712e+00,5.873395694308713999e-01,9.908261748055582560e-03
8.905592552921769212e+00,1.000000000000000000e+00,6.886280503799043551e+00,4.837700766400542918e+00,9.979504220402012765e-03
8.309321014637403024e+00,1.000000000000000000e+00,8.080346930834682695e+00,5.357099130205452475e+00,9.972841952040930116e-03
1.821693013416982154e+01,1.000000000000000000e+00,7.408867900988997945e+00,7.503548920448309900e+00,1.000085114285795967e-02
2.091595755039218574e+01,1.000000000000000000e+00,9.616314209018588244e+00,9.271223964166779297e+00,9.996493533859030292e-03
-5.270795806878556533e+00,1.000000000000000000e+00,9.761663731023078938e+00,2.792569246994629495e+00,9.930422931635637940e-03
6.746283901137999806e+00,1.000000000000000000e+00,9.292986517677659819e+00,5.544920306760375617e+00,9.962625368298482983e-03
2.311128341530343988e+01,1.000000000000000000e+00,9.794235019488988669e+00,9.897351830713269294e+00,1.000096879761015051e-02
-4.399701018139788644e+00,1.000000000000000000e+00,5.090958477021482409e+00,7.269094334155690174e-01,9.956300279061325656e-03
2.723131236010168266e+00,1.000000000000000000e+00,1.374391549499724974e+00,5.694423368855383583e-01,9.991991409441146332e-03
2.148649275580783424e+01,1.000000000000000000e+00,5.552365395522306457e+00,7.378613905174608689e+00,1.001837461550985492e-02
2.468674456205038226e+01,1.000000000000000000e+00,8.525654102669637524e+00,9.655305971805773879e+00,1.001147257082971552e-02
1.748778619870344642e+01,1.000000000000000000e+00,4.805342224307591614e+00,6.047923143604699625e+00,1.001235758884554822e-02
2.105020118898807979e+01,1.000000000000000000e+00,5.792923174912134598e-01,4.782794312473230391e+00,1.004199821914034986e-02
3.941561640834557068e+01,1.000000000000000000e+00,1.497425008491533038e+00,9.837805452200697687e+00,1.008341418385417902e-02
-7.566390949733425852e-01,1.000000000000000000e+00,8.313470551331706204e+00,3.198338708354317106e+00,9.948763507307879089e-03
1.934474643997219800e+01,1.000000000000000000e+00,6.132605828260231817e+00,7.119980191043447704e+00,1.000999295590608053e-02
4.052632114988390555e+01,1.000000000000000000e+00,4.711352125632450871e-01,9.574593733159623810e+00,1.009110797783380371e-02
7.420271757910428256e+00,1.000000000000000000e+00,8.052792904225835713e+00,5.072746194813416487e+00,9.969999502457404031e-03
1.996243911017774764e+01,1.000000000000000000e+00,4.258606255969162646e+00,6.393248852271859128e+00,1.002125099222442306e-02
2.349193538278615989e+00,1.000000000000000000e+00,9.896306342726500560e+00,4.773867610789729099e+00,9.948704417768782296e-03
2.243922949197352246e+00,1.000000000000000000e+00,8.836156252047892679e+00,4.168454970846383389e+00,9.953356030988952732e-03
2.470594949414568475e+01,1.000000000000000000e+00,7.558541067055613016e-01,5.793272403836216000e+00,1.005029746793185096e-02
1.444238381272008631e+01,1.000000000000000000e+00,2.060439534024681940e+00,3.863968748827838695e+00,1.001802873863910648e-02
2.735834085666903093e+01,1.000000000000000000e+00,1.775131868744729280e+00,6.927093897451438664e+00,1.005149863482358158e-02
2.399362898838900904e+01,1.000000000000000000e+00,4.464644904263725955e-01,5.454774976900388594e+00,1.005012203286091005e-02
8.718073199888113578e+00,1.000000000000000000e+00,4.433812819505267289e-01,1.640013228736264539e+00,1.001177696215796442e-02
2.976327691209428039e+01,1.000000000000000000e+00,7.075524784109266108e-01,7.019903814694377076e+00,1.006321656270762165e-02
1.483776241160461495e+01,1.000000000000000000e+00,8.910828060461547295e+00,7.421756077118591755e+00,9.984970080781479726e-03
7.967414236579331011e+00,1.000000000000000000e+00,6.384868870897716597e+00,4.428192464348605029e+00,9.980679609756647197e-03
2.473719094302424537e+01,1.000000000000000000e+00,6.719512738527766427e-01,5.757555121832425904e+00,1.005095570414923922e-02
2.388356679413811889e+01,1.000000000000000000e+00,6.273248262927323182e+00,8.345686658817406567e+00,1.002084533082420875e-02
7.578838341134441769e+00,1.000000000000000000e+00,7.309580134703200116e+00,4.749557579239507277e+00,9.974519167461929139e-03
-4.958255756009639192e+00,1.000000000000000000e+00,5.327576103883949088e+00,5.983067376411821403e-01,9.952674401514665162e-03
1.237406875903326320e+00,1.000000000000000000e+00,4.043258190227544624e+00,1.541001313350899293e+00,9.975047889633480505e-03
-2.758641123737998191e-01,1.000000000000000000e+00,9.582230839065605466e+00,4.009632606252047538e+00,9.944243749258891221e-03
2.277251838979742971e+01,1.000000000000000000e+00,6.281541549303037986e-01,5.244472464207328599e+00,1.004625735267507605e-02
3.529399284826632766e+01,1.000000000000000000e+00,1.508930478481823600e+00,8.829986220778327066e+00,1.007324387782453264e-02
2.716705219742571842e+01,1.000000000000000000e+00,8.014309618748027830e-01,6.384383961393500506e+00,1.005574767115259907e-02
1.847523209390347176e+01,1.000000000000000000e+00,1.599468831182341289e+00,4.653669635890630651e+00,1.003037902545362951e-02
2.712714814631915328e+00,1.000000000000000000e+00,4.643574728701214127e+00,2.231259031494254863e+00,9.975795528223696529e-03
7.673255498326620128e+00,1.000000000000000000e+00,5.567739139667994053e+00,3.904522919872640330e+00,9.983521393853701797e-03
2.251217984100037039e+00,1.000000000000000000e+00,2.141538186360190110e+00,8.413183993002426586e-01,9.986761647350577906e-03
2.224926459977388049e+01,1.000000000000000000e+00,7.739249424753558149e-01,5.197047379623485952e+00,1.004417400566829863e-02
5.339785107629959171e+00,1.000000000000000000e+00,6.191760519256700235e+00,3.657067157917339717e+00,9.974699650136167189e-03
-1.103891896164052433e+01,1.000000000000000000e+00,9.944631692520202293e+00,1.452541069638320081e+00,9.915162406890505598e-03
2.527058052825855228e+01,1.000000000000000000e+00,2.103747608108983425e+00,6.598547263313669475e+00,1.004483851376649327e-02
5.970450924139574234e+00,1.000000000000000000e+00,6.484055818968026408e+00,3.935746664145717055e+00,9.974382672310006664e-03
6.865188039081685289e+00,1.000000000000000000e+00,8.760875150081945506e+00,5.364744374202865984e+00,9.966073533704404228e-03
-5.845032219582369848e+00,1.000000000000000000e+00,6.630587751705459887e+00,1.105379784407937160e+00,9.944635262900970371e-03
-1.426496130040037791e+01,1.000000000000000000e+00,9.962303220702061424e+00,6.789977589218421095e-01,9.907250188288585502e-03
3.015876064676883317e+01,1.000000000000000000e+00,6.052602064619494016e+00,9.801629525190499237e+00,1.003745063671831854e-02
2.922835931444611290e+01,1.000000000000000000e+00,6.723291074467093509e+00,9.903837504801906277e+00,1.003187404626212573e-02
-7.820773547671128201e-01,1.000000000000000000e+00,4.985695975213710440e+00,1.511759121956990359e+00,9.965277371118391042e-03
2.113228094623041287e+00,1.000000000000000000e+00,7.376827173627045653e+00,3.374187192778672628e+00,9.959974236897459893e-03
4.986457219375267869e+00,1.000000000000000000e+00,4.340990875861806764e+00,2.625422327897264374e+00,9.982947855049646366e-03
8.113278142144439542e+00,1.000000000000000000e+00,9.214483611229990601e+00,5.874636213491091219e+00,9.966557733382704412e-03
6.539701889205461249e+00,1.000000000000000000e+00,4.175454908120901365e-01,1.068122057941824909e+00,1.000668630426382322e-02
1.763920219987805993e+01,1.000000000000000000e+00,5.080733940989812680e+00,6.201213819893247603e+00,1.001107300406601890e-02
-3.404869581226373842e+00,1.000000000000000000e+00,4.732618748615108117e+00,7.261094106222221178e-01,9.960025886133155523e-03
2.628584657192966390e+01,1.000000000000000000e+00,9.210351495803581479e-01,6.250774181673117269e+00,1.005321423845527938e-02
8.402288183742436800e+00,1.000000000000000000e+00,9.531140979705259753e+00,6.079044136641636342e+00,9.965712105832375683e-03
2.215826551085956098e+01,1.000000000000000000e+00,2.972819405023315653e+00,6.242137312304036456e+00,1.003272657912652847e-02
3.740953513834772792e+01,1.000000000000000000e+00,8.047754326448885998e-02,8.590334650714741116e+00,1.008518850401313345e-02
1.610471897793608775e+01,1.000000000000000000e+00,6.523590551160490136e+00,6.517345164187458018e+00,1.000011639596971175e-02
3.207865591795706450e+01,1.000000000000000000e+00,3.569384736588001594e+00,9.070575942328485297e+00,1.005512140205244015e-02
-8.794689354655575997e+00,1.000000000000000000e+00,6.485848989423409705e+00,3.220991520004157227e-01,9.938442229633701400e-03
2.745312502500148799e+00,1.000000000000000000e+00,8.815634189217801620e+00,4.322913986721658830e+00,9.955159552370574511e-03
1.651379399804335124e+00,1.000000000000000000e+00,1.577888987749392902e+00,4.352794297807549562e-01,9.988538444914438555e-03
1.627317691270488709e+01,1.000000000000000000e+00,3.176088301404385028e+00,4.908222302439596341e+00,1.001727768297144133e-02
1.788253846640612110e+01,1.000000000000000000e+00,5.738229558922905760e+00,6.589004547005034240e+00,1.000851180156246342e-02
3.567148241519767993e+01,1.000000000000000000e+00,2.264682127679960022e+00,9.285563280369604655e+00,1.007018221740874596e-02
2.091058612930936089e+00,1.000000000000000000e+00,3.638373359408861862e+00,1.534588712002465938e+00,9.978868574068495978e-03
-9.812145036569972945e+00,1.000000000000000000e+00,9.523545146643620285e+00,1.527246111739040124e+00,9.919923242355006485e-03
-3.386828238176886163e+00,1.000000000000000000e+00,8.754117685337812205e+00,2.748214057223105300e+00,9.939958981768179380e-03
